time_step,best_bid,best_ask,assets,ema_swim_bid,cash,total_profit
4798,2.375,2.3751,0,49.33425000000001,2.374952812181936,1.001101868001084
4799,2.374,2.3741,0,49.33425000000001,2.374700088275706,1.001101868001084
4800,2.3747,2.3748,0,49.33425000000001,2.374631160007312,1.001101868001084
4801,2.3754,2.3755,0,49.33425000000001,2.3746196407260567,1.001101868001084
4802,2.3754,2.3755,0,49.33425000000001,2.3746385832784975,1.001101868001084
4803,2.3768,2.3769,0,49.33425000000001,2.374869947224719,1.001101868001084
4804,2.3765,2.3766,0,49.33425000000001,2.3755219683348314,1.001101868001084
4805,2.3755,2.3756,0,49.33425000000001,2.375481940085319,1.001101868001084
4806,2.3767,2.3768,0,49.33425000000001,2.375521822792211,1.001101868001084
4807,2.3767,2.3768,0,49.33425000000001,2.375816367094158,1.001101868001084
4808,2.3761,2.3762,0,49.33425000000001,2.3758268852361772,1.001101868001084
4809,2.3749,2.375,0,49.33425000000001,2.375759834447101,1.001101868001084
4810,2.3748,2.3749,0,49.33425000000001,2.3756451469018334,1.001101868001084
4811,2.3745,2.3746,0,49.33425000000001,2.3754941250058756,1.001101868001084
4812,2.3736,2.3737,0,49.33425000000001,2.3753069451122255,1.001101868001084
4813,2.3735,2.3736,0,49.33425000000001,2.374704630074817,1.001101868001084
4814,2.3738,2.3739,0,49.33425000000001,2.374446164339155,1.001101868001084
4815,2.3742,2.3743,1,46.95995000000001,2.374461573249315,1.001099838778246
4816,2.375,2.3751,0,49.33495000000001,2.374529432070937,1.0011160725609505
4817,2.3757,2.3758,0,49.33495000000001,2.3746636077642425,1.0011160725609505
4818,2.3753,2.3754,0,49.33495000000001,2.374753802881016,1.0011160725609505
4819,2.3747,2.3748,0,49.33495000000001,2.374769327752546,1.0011160725609505
4820,2.3741,2.3742,0,49.33495000000001,2.3747434107359844,1.0011160725609505
4821,2.3726,2.3727,0,49.33495000000001,2.374537952798665,1.0011160725609505
4822,2.3726,2.3727,0,49.33495000000001,2.3735689763993326,1.0011160725609505
4823,2.3723,2.3724,0,49.33495000000001,2.3729344881996663,1.0011160725609505
4824,2.3728,2.3729,0,49.33495000000001,2.3728896587997776,1.0011160725609505
4825,2.3715,2.3716,0,49.33495000000001,2.37298297674932,1.0011160725609505
4826,2.3716,2.3717,0,49.33495000000001,2.3725878405352283,1.0011160725609505
4827,2.3716,2.3717,0,49.33495000000001,2.3723408804014214,1.0011160725609505
4828,2.3715,2.3716,0,49.33495000000001,2.3721540180899945,1.0011160725609505
4829,2.3697,2.3698,0,49.33495000000001,2.37204853519028,1.0011160725609505
4830,2.3684,2.3685,0,49.33495000000001,2.37022426759514,1.0011160725609505
4831,2.3683,2.3684,0,49.33495000000001,2.3692621337975703,1.0011160725609505
4832,2.3672,2.3673,0,49.33495000000001,2.368231066898785,1.0011160725609505
4833,2.3668,2.3669,0,49.33495000000001,2.3675155334493923,1.0011160725609505
4834,2.366,2.3661,0,49.33495000000001,2.366757766724696,1.0011160725609505
4835,2.367,2.3671,0,49.33495000000001,2.3668269762319256,1.0011160725609505
4836,2.3663,2.3664,0,49.33495000000001,2.3666513174879507,1.0011160725609505
4837,2.3651,2.3652,0,49.33495000000001,2.36603079049277,1.0011160725609505
4838,2.3655,2.3656,0,49.33495000000001,2.365765395246385,1.0011160725609505
4839,2.3651,2.3652,0,49.33495000000001,2.365499237147831,1.0011160725609505
4840,2.3642,2.3643,0,49.33495000000001,2.3649795422886983,1.0011160725609505
4841,2.3655,2.3656,0,49.33495000000001,2.3653246130789967,1.0011160725609505
4842,2.3648,2.3649,0,49.33495000000001,2.3654990251990933,1.0011160725609505
4843,2.3638,2.3639,0,49.33495000000001,2.3649326834660624,1.0011160725609505
4844,2.3648,2.3649,0,49.33495000000001,2.3650389916314483,1.0011160725609505
4845,2.3644,2.3645,0,49.33495000000001,2.3650766411577533,1.0011160725609505
4846,2.3653,2.3654,0,49.33495000000001,2.36515855482282,1.0011160725609505
4847,2.3654,2.3655,0,49.33495000000001,2.3652029225806364,1.0011160725609505
4848,2.3647,2.3648,0,49.33495000000001,2.365197231945241,1.0011160725609505
4849,2.3647,2.3648,0,49.33495000000001,2.3651806585641695,1.0011160725609505
4850,2.3646,2.3647,0,49.33495000000001,2.36515573396167,1.0011160725609505
4851,2.3646,2.3647,0,49.33495000000001,2.365126534448379,1.0011160725609505
4852,2.3646,2.3647,0,49.33495000000001,2.3650955971410625,1.0011160725609505
4853,2.3666,2.3667,0,49.33495000000001,2.3651374397535188,1.0011160725609505
4854,2.3668,2.3669,0,49.33495000000001,2.3659687198767596,1.0011160725609505
4855,2.367,2.3671,0,49.33495000000001,2.36648435993838,1.0011160725609505
4856,2.3675,2.3676,0,49.33495000000001,2.366890615963028,1.0011160725609505
4857,2.3672,2.3673,0,49.33495000000001,2.366993743975352,1.0011160725609505
4858,2.3674,2.3675,0,49.33495000000001,2.3671098171252516,1.0011160725609505
4859,2.3689,2.369,0,49.33495000000001,2.367033719505949,1.0011160725609505
4860,2.3685,2.3686,0,49.33495000000001,2.367522479670633,1.0011160725609505
4861,2.3694,2.3695,0,49.33495000000001,2.368461239835317,1.0011160725609505
4862,2.3693,2.3694,0,49.33495000000001,2.36879674390119,1.0011160725609505
4863,2.3702,2.3703,0,49.33495000000001,2.369498371950595,1.0011160725609505
4864,2.3696,2.3697,0,49.33495000000001,2.3695274085361393,1.0011160725609505
4865,2.3697,2.3698,0,49.33495000000001,2.3695705564021043,1.0011160725609505
4866,2.371,2.3711,0,49.33495000000001,2.3694117376704895,1.0011160725609505
4867,2.3722,2.3723,0,49.33495000000001,2.3708058688352445,1.0011160725609505
4868,2.3725,2.3726,0,49.33495000000001,2.3716529344176225,1.0011160725609505
4869,2.3731,2.3732,0,49.33495000000001,2.3723764672088112,1.0011160725609505
4870,2.372,2.3721,0,49.33495000000001,2.3722509781392076,1.0011160725609505
4871,2.3728,2.3729,0,49.33495000000001,2.371937018558045,1.0011160725609505
4872,2.3731,2.3732,0,49.33495000000001,2.372269298970032,1.0011160725609505
4873,2.3732,2.3733,0,49.33495000000001,2.372501974227524,1.0011160725609505
4874,2.3726,2.3727,0,49.33495000000001,2.37239999672734,1.0011160725609505
4875,2.3718,2.3719,0,49.33495000000001,2.372327066401547,1.0011160725609505
4876,2.3716,2.3717,0,49.33495000000001,2.372126711356196,1.0011160725609505
4877,2.3728,2.3729,0,49.33495000000001,2.372119792899824,1.0011160725609505
4878,2.3754,2.3755,0,49.33495000000001,2.3724038421572606,1.0011160725609505
4879,2.3749,2.375,0,49.33495000000001,2.37365192107863,1.0011160725609505
4880,2.3744,2.3745,0,49.33495000000001,2.3740259605393152,1.0011160725609505
4881,2.3735,2.3736,0,49.33495000000001,2.373692722133412,1.0011160725609505
4882,2.3736,2.3737,0,49.33495000000001,2.3735769188635953,1.0011160725609505
4883,2.3731,2.3732,0,49.33495000000001,2.3734853849774242,1.0011160725609505
4884,2.3736,2.3737,0,49.33495000000001,2.3734592427068226,1.0011160725609505
4885,2.3737,2.3738,0,49.33495000000001,2.373456818013591,1.0011160725609505
4886,2.3728,2.3729,0,49.33495000000001,2.3734209971630866,1.0011160725609505
4887,2.3724,2.3725,0,49.33495000000001,2.3733562707207563,1.0011160725609505
4888,2.3708,2.3709,0,49.33495000000001,2.3730444454760096,1.0011160725609505
4889,2.3722,2.3723,0,49.33495000000001,2.372880979361292,1.0011160725609505
4890,2.3724,2.3725,0,49.33495000000001,2.3728286033072212,1.0011160725609505
4891,2.3733,2.3734,0,49.33495000000001,2.3727750379979344,1.0011160725609505
4892,2.3744,2.3745,0,49.33495000000001,2.372900848735232,1.0011160725609505
4893,2.3743,2.3744,0,49.33495000000001,2.373600424367616,1.0011160725609505
4894,2.3735,2.3736,0,49.33495000000001,2.37351520138956,1.0011160725609505
4895,2.3725,2.3726,0,49.33495000000001,2.3733357504902246,1.0011160725609505
4896,2.3725,2.3726,0,49.33495000000001,2.3731863614413853,1.0011160725609505
4897,2.3727,2.3728,0,49.33495000000001,2.373102098738755,1.0011160725609505
4898,2.3728,2.3729,0,49.33495000000001,2.373049318618664,1.0011160725609505
4899,2.3713,2.3714,0,49.33495000000001,2.3729145101520284,1.0011160725609505
4900,2.3711,2.3712,0,49.33495000000001,2.3720072550760145,1.0011160725609505
4901,2.3701,2.3702,0,49.33495000000001,2.371053627538007,1.0011160725609505
4902,2.3694,2.3695,0,49.33495000000001,2.370226813769004,1.0011160725609505
4903,2.3693,2.3694,0,49.33495000000001,2.369763406884502,1.0011160725609505
4904,2.3684,2.3685,0,49.33495000000001,2.3690817034422507,1.0011160725609505
4905,2.3685,2.3686,0,49.33495000000001,2.3688490220653504,1.0011160725609505
4906,2.3672,2.3673,0,49.33495000000001,2.368024511032675,1.0011160725609505
4907,2.3671,2.3672,0,49.33495000000001,2.367654706619605,1.0011160725609505
4908,2.3676,2.3677,0,49.33495000000001,2.3676364710797366,1.0011160725609505
4909,2.3686,2.3687,0,49.33495000000001,2.3679072248099677,1.0011160725609505
4910,2.3689,2.369,0,49.33495000000001,2.3683851472137105,1.0011160725609505
4911,2.3683,2.3684,0,49.33495000000001,2.3684534283245577,1.0011160725609505
4912,2.3691,2.3692,0,49.33495000000001,2.368601011173292,1.0011160725609505
4913,2.3682,2.3683,0,49.33495000000001,2.368617659370653,1.0011160725609505
4914,2.3663,2.3664,0,49.33495000000001,2.3684444215082925,1.0011160725609505
4915,2.3659,2.366,0,49.33495000000001,2.367172210754146,1.0011160725609505
4916,2.3665,2.3666,0,49.33495000000001,2.366836105377073,1.0011160725609505
4917,2.3664,2.3665,0,49.33495000000001,2.366661663226244,1.0011160725609505
4918,2.366,2.3661,0,49.33495000000001,2.366441108817496,1.0011160725609505
4919,2.3652,2.3653,0,49.33495000000001,2.3660865062982115,1.0011160725609505
4920,2.3652,2.3653,0,49.33495000000001,2.3658648797236586,1.0011160725609505
4921,2.3655,2.3656,0,49.33495000000001,2.365783795340623,1.0011160725609505
4922,2.3655,2.3656,0,49.33495000000001,2.3658596838744854,1.0011160725609505
4923,2.3653,2.3654,0,49.33495000000001,2.3658863387417592,1.0011160725609505
4924,2.367,2.3671,0,49.33495000000001,2.3664431693708794,1.0011160725609505
4925,2.3672,2.3673,0,49.33495000000001,2.366407159632563,1.0011160725609505
4926,2.3673,2.3674,0,49.33495000000001,2.3664735956821095,1.0011160725609505
4927,2.3665,2.3666,0,49.33495000000001,2.3664814833558268,1.0011160725609505
4928,2.3665,2.3666,0,49.33495000000001,2.3664871476990177,1.0011160725609505
4929,2.3661,2.3662,0,49.33495000000001,2.366482683081082,1.0011160725609505
4930,2.3666,2.3667,0,49.33495000000001,2.3664820090621648,1.0011160725609505
4931,2.3665,2.3666,0,49.33495000000001,2.3664818889905246,1.0011160725609505
4932,2.3654,2.3655,0,49.33495000000001,2.3664254483811344,1.0011160725609505
4933,2.3655,2.3656,0,49.33495000000001,2.366354520870372,1.0011160725609505
4934,2.364,2.3641,0,49.33495000000001,2.366053426118948,1.0011160725609505
4935,2.3646,2.3647,0,49.33495000000001,2.365472055671369,1.0011160725609505
4936,2.3631,2.3632,0,49.33495000000001,2.365285361888451,1.0011160725609505
4937,2.3624,2.3625,0,49.33495000000001,2.3638426809442254,1.0011160725609505
4938,2.3626,2.3627,0,49.33495000000001,2.363221340472113,1.0011160725609505
4939,2.3628,2.3629,0,49.33495000000001,2.3630528042832677,1.0011160725609505
4940,2.3621,2.3622,0,49.33495000000001,2.3627352028555118,1.0011160725609505
4941,2.361,2.3611,0,49.33495000000001,2.3618676014277558,1.0011160725609505
4942,2.358,2.3581,0,49.33495000000001,2.359933800713878,1.0011160725609505
4943,2.3574,2.3575,0,49.33495000000001,2.358666900356939,1.0011160725609505
4944,2.3557,2.3558,0,49.33495000000001,2.3571834501784696,1.0011160725609505
4945,2.356,2.3561,0,49.33495000000001,2.3565917250892348,1.0011160725609505
4946,2.3568,2.3569,0,49.33495000000001,2.35666115005949,1.0011160725609505
4947,2.3553,2.3554,0,49.33495000000001,2.356116690035694,1.0011160725609505
4948,2.3562,2.3563,0,49.33495000000001,2.3561404928826386,1.0011160725609505
4949,2.3574,2.3575,0,49.33495000000001,2.356714327881424,1.0011160725609505
4950,2.3573,2.3574,0,49.33495000000001,2.3572370721639366,1.0011160725609505
4951,2.3575,2.3576,0,49.33495000000001,2.3574272741353814,1.0011160725609505
4952,2.3592,2.3593,0,49.33495000000001,2.357705145878279,1.0011160725609505
4953,2.3599,2.36,0,49.33495000000001,2.3588025729391395,1.0011160725609505
4954,2.359,2.3591,0,49.33495000000001,2.358627833689881,1.0011160725609505
4955,2.3587,2.3588,0,49.33495000000001,2.358595371857538,1.0011160725609505
4956,2.3582,2.3583,0,49.33495000000001,2.3585195894398865,1.0011160725609505
4957,2.357,2.3571,0,49.33495000000001,2.358350443047221,1.0011160725609505
4958,2.3576,2.3577,0,49.33495000000001,2.358258830816056,1.0011160725609505
4959,2.3556,2.3557,0,49.33495000000001,2.357942163461826,1.0011160725609505
4960,2.3557,2.3558,0,49.33495000000001,2.3570452980770957,1.0011160725609505
4961,2.3536,2.3537,0,49.33495000000001,2.355322649038548,1.0011160725609505
4962,2.3536,2.3537,0,49.33495000000001,2.3544613245192743,1.0011160725609505
4963,2.3542,2.3543,0,49.33495000000001,2.3543306622596374,1.0011160725609505
4964,2.3556,2.3557,0,49.33495000000001,2.3550152982820167,1.0011160725609505
4965,2.3569,2.357,0,49.33495000000001,2.355466713174625,1.0011160725609505
4966,2.3563,2.3564,0,49.33495000000001,2.355727136251181,1.0011160725609505
4967,2.3567,2.3568,0,49.33495000000001,2.355883119348877,1.0011160725609505
4968,2.3564,2.3565,0,49.33495000000001,2.355978256716184,1.0011160725609505
4969,2.3575,2.3576,0,49.33495000000001,2.35612237669131,1.0011160725609505
4970,2.3571,2.3572,0,49.33495000000001,2.356240543085327,1.0011160725609505
4971,2.3567,2.3568,0,49.33495000000001,2.3563128189983518,1.0011160725609505
4972,2.3569,2.357,0,49.33495000000001,2.3563755654213256,1.0011160725609505
4973,2.3565,2.3566,0,49.33495000000001,2.3564170156756132,1.0011160725609505
4974,2.3552,2.3553,0,49.33495000000001,2.35638268403686,1.0011160725609505
4975,2.3548,2.3549,0,49.33495000000001,2.35559134201843,1.0011160725609505
4976,2.3549,2.355,0,49.33495000000001,2.3552456710092153,1.0011160725609505
4977,2.3542,2.3543,0,49.33495000000001,2.3553689349566094,1.0011160725609505
4978,2.3533,2.3534,0,49.33495000000001,2.3543344674783047,1.0011160725609505
4979,2.3532,2.3533,0,49.33495000000001,2.3537672337391524,1.0011160725609505
4980,2.3534,2.3535,0,49.33495000000001,2.3536203402434914,1.0011160725609505
4981,2.3527,2.3528,0,49.33495000000001,2.353252204146095,1.0011160725609505
4982,2.354,2.3541,0,49.33495000000001,2.353435081656405,1.0011160725609505
4983,2.3552,2.3553,0,49.33495000000001,2.3538947828863295,1.0011160725609505
4984,2.3551,2.3552,0,49.33495000000001,2.3541924076725413,1.0011160725609505
4985,2.3548,2.3549,0,49.33495000000001,2.354334000680935,1.0011160725609505
4986,2.3539,2.354,0,49.33495000000001,2.354347552684201,1.0011160725609505
4987,2.3549,2.355,0,49.33495000000001,2.3543952592506403,1.0011160725609505
4988,2.3542,2.3543,0,49.33495000000001,2.3544107792334494,1.0011160725609505
4989,2.3572,2.3573,0,49.33495000000001,2.355805389616725,1.0011160725609505
4990,2.3599,2.36,0,49.33495000000001,2.3578526948083622,1.0011160725609505
4991,2.3595,2.3596,0,49.33495000000001,2.358676347404181,1.0011160725609505
4992,2.3596,2.3597,0,49.33495000000001,2.3591381737020907,1.0011160725609505
4993,2.362,2.3621,0,49.33495000000001,2.3605690868510454,1.0011160725609505
4994,2.3624,2.3625,0,49.33495000000001,2.3614845434255227,1.0011160725609505
4995,2.3628,2.3629,0,49.33495000000001,2.362142271712761,1.0011160725609505
4996,2.3626,2.3627,0,49.33495000000001,2.362325363027657,1.0011160725609505
4997,2.3633,2.3634,0,49.33495000000001,2.3626502420184385,1.0011160725609505
4998,2.3634,2.3635,0,49.33495000000001,2.362864458584599,1.0011160725609505
4999,2.3627,2.3628,0,49.33495000000001,2.362823343938449,1.0011160725609505
5000,2.3635,2.3636,0,49.33495000000001,2.3629925079538365,1.0011160725609505
5001,2.3646,2.3647,0,49.33495000000001,2.363528338635891,1.0011160725609505
5002,2.3633,2.3634,0,49.33495000000001,2.363486822520274,1.0011160725609505
5003,2.3641,2.3642,0,49.33495000000001,2.3633123375663145,1.0011160725609505
5004,2.364,2.3641,0,49.33495000000001,2.3634373670997118,1.0011160725609505
5005,2.3645,2.3646,0,49.33495000000001,2.3637409764997943,1.0011160725609505
5006,2.3641,2.3642,0,49.33495000000001,2.3636842940013727,1.0011160725609505
5007,2.3641,2.3642,0,49.33495000000001,2.363662108710633,1.0011160725609505
5008,2.3654,2.3655,0,49.33495000000001,2.363726457918307,1.0011160725609505
5009,2.3641,2.3642,0,49.33495000000001,2.363754963649944,1.0011160725609505
5010,2.3644,2.3645,0,49.33495000000001,2.3637978330773457,1.0011160725609505
5011,2.365,2.3651,0,49.33495000000001,2.3638766232242254,1.0011160725609505
5012,2.3644,2.3645,0,49.33495000000001,2.3639270543779816,1.0011160725609505
5013,2.3631,2.3632,1,46.971750000000014,2.3639594535763715,1.0011140433381125
5014,2.363,2.3631,1,46.971750000000014,2.363479726788186,1.0011120141152743
5015,2.362,2.3621,2,44.609650000000016,2.3634917824429573,1.0010896926640556
5016,2.3614,2.3615,2,44.609650000000016,2.362445891221479,1.0010653419899982
5017,2.3601,2.3602,2,44.609650000000016,2.3612729456107395,1.001012582196208
5018,2.3601,2.3602,2,44.609650000000016,2.36068647280537,1.001012582196208
5019,2.3598,2.3599,2,44.609650000000016,2.3602432364026846,1.0010004068591793
5020,2.3596,2.3597,2,44.609650000000016,2.359985941841611,1.000992289967827
5021,2.358,2.3581,2,44.609650000000016,2.3589929709208057,1.0009273548370081
5022,2.3588,2.3589,2,44.609650000000016,2.358937836372004,1.0009598224024174
5023,2.359,2.3591,2,44.609650000000016,2.3589533772790032,1.00096793929377
5024,2.3571,2.3572,2,44.609650000000016,2.3591998462562866,1.0008908288259224
5025,2.3566,2.3567,2,44.609650000000016,2.3578999231281434,1.0008705365975414
5026,2.3551,2.3552,2,44.609650000000016,2.356499961564072,1.0008096599123988
5027,2.3546,2.3547,2,44.609650000000016,2.355549980782036,1.0007893676840178
5028,2.3571,2.3572,2,44.609650000000016,2.3562138367822554,1.0008908288259224
5029,2.3575,2.3576,2,44.609650000000016,2.3568739156204117,1.0009070626086272
5030,2.3562,2.3563,2,44.609650000000016,2.3570826828159834,1.000854302814837
5031,2.3568,2.3569,2,44.609650000000016,2.35713044787519,1.0008786534888938
5032,2.3569,2.357,2,44.609650000000016,2.3571360215887935,1.00088271193457
5033,2.3568,2.3569,2,44.609650000000016,2.357121171813917,1.0008786534888938
5034,2.3568,2.3569,2,44.609650000000016,2.357098979460223,1.0008786534888938
5035,2.3591,2.3592,2,44.609650000000016,2.357253654347941,1.0009719977394462
5036,2.3595,2.3596,2,44.609650000000016,2.358376827173971,1.0009882315221508
5037,2.359,2.3591,2,44.609650000000016,2.3586884135869854,1.00096793929377
5038,2.3606,2.3607,2,44.609650000000016,2.3585842037930402,1.0010328744245887
5039,2.361,2.3611,2,44.609650000000016,2.3597921018965202,1.0010491082072936
5040,2.3615,2.3616,2,44.609650000000016,2.36064605094826,1.0010694004356744
5041,2.3615,2.3616,2,44.609650000000016,2.360987630568956,1.0010694004356744
5042,2.3608,2.3609,2,44.609650000000016,2.3609250870459704,1.0010409913159413
5043,2.3619,2.362,2,44.609650000000016,2.3607523701014923,1.0010856342183792
5044,2.3629,2.363,1,46.97255000000001,2.3614682467343284,1.0011262186751408
5045,2.3633,2.3634,1,46.97255000000001,2.362384123367164,1.0011343355664934
5046,2.3637,2.3638,1,46.97255000000001,2.363042061683582,1.0011424524578458
5047,2.3635,2.3636,1,46.97255000000001,2.363225237010149,1.0011383940121696
5048,2.3642,2.3643,1,46.97255000000001,2.3635501580067664,1.001152598572036
5049,2.364,2.3641,1,46.97255000000001,2.3636786842905475,1.00114854012636
5050,2.3648,2.3649,1,46.97255000000001,2.3640524561936984,1.0011647739090648
5051,2.3656,2.3657,1,46.97255000000001,2.364671473716219,1.0011810076917695
5052,2.3655,2.3656,1,46.97255000000001,2.3650857368581093,1.0011789784689313
5053,2.3657,2.3658,1,46.97255000000001,2.3653314421148655,1.0011830369146075
5054,2.3652,2.3653,1,46.97255000000001,2.365298581586149,1.0011728908004172
5055,2.3643,2.3644,1,46.97255000000001,2.3651579575402204,1.0011546277948742
5056,2.3635,2.3636,1,46.97255000000001,2.3646908300241343,1.0011383940121696
5057,2.3627,2.3628,1,46.97255000000001,2.3643187478562684,1.0011221602294647
5058,2.3621,2.3622,1,46.97255000000001,2.363209373928134,1.0011099848924363
5059,2.3641,2.3642,1,46.97255000000001,2.3633495053932023,1.001150569349198
5060,2.3658,2.3659,1,46.97255000000001,2.3637155939012766,1.0011850661374455
5061,2.3651,2.3652,1,46.97255000000001,2.3644077969506383,1.001170861577579
5062,2.3648,2.3649,1,46.97255000000001,2.3643901865180106,1.0011647739090648
5063,2.3666,2.3667,1,46.97255000000001,2.36454225510432,1.0012012999201503
5064,2.3668,2.3669,1,46.97255000000001,2.36567112755216,1.0012053583658265
5065,2.3666,2.3667,1,46.97255000000001,2.36613556377608,1.0012012999201503
5066,2.3666,2.3667,1,46.97255000000001,2.366321338265648,1.0012012999201503
5067,2.3659,2.366,1,46.97255000000001,2.366177204291561,1.0011870953602837
5068,2.3658,2.3659,1,46.97255000000001,2.3660809383139814,1.0011850661374455
5069,2.3664,2.3665,1,46.97255000000001,2.3660166780453262,1.001197241474474
5070,2.3661,2.3662,1,46.97255000000001,2.3659929146613212,1.00119115380596
5071,2.3669,2.367,1,46.97255000000001,2.366006456813996,1.0012073875886647
5072,2.3661,2.3662,1,46.97255000000001,2.366015217903195,1.00119115380596
5073,2.3637,2.3638,1,46.97255000000001,2.3658262480400287,1.0011424524578458
5074,2.3667,2.3668,1,46.97255000000001,2.3659606714184855,1.0012033291429885
5075,2.3672,2.3673,1,46.97255000000001,2.365977646968296,1.0012134752571789
5076,2.3681,2.3682,1,46.97255000000001,2.367038823484148,1.0012317382627216
5077,2.3678,2.3679,1,46.97255000000001,2.367343294090489,1.0012256505942074
5078,2.3674,2.3675,1,46.97255000000001,2.3671693474990327,1.001217533702855
5079,2.3663,2.3664,1,46.97255000000001,2.3669479959697473,1.001195212251636
5080,2.3675,2.3676,1,46.97255000000001,2.3669278106128595,1.0012195629256933
5081,2.3663,2.3664,1,46.97255000000001,2.366862333308798,1.001195212251636
5082,2.367,2.3671,1,46.97255000000001,2.36685126766839,1.0012094168115027
5083,2.3675,2.3676,1,46.97255000000001,2.3668661288520023,1.0012195629256933
5084,2.3666,2.3667,2,44.60585000000001,2.3668675353213415,1.0011992706973123
5085,2.3665,2.3666,2,44.60585000000001,2.366854975923914,1.0011952122516359
5086,2.366,2.3661,2,44.60585000000001,2.3667566990986773,1.0011749200232551
5087,2.3651,2.3652,2,44.60585000000001,2.3665658859339276,1.0011383940121696
5088,2.3646,2.3647,2,44.60585000000001,2.365582942966964,1.0011181017837885
5089,2.3644,2.3645,2,44.60585000000001,2.364991471483482,1.0011099848924363
5090,2.3635,2.3636,2,44.60585000000001,2.364245735741741,1.0010734588813506
5091,2.3624,2.3625,2,44.60585000000001,2.3633228678708704,1.0010288159789127
5092,2.3629,2.363,2,44.60585000000001,2.363111433935435,1.0010491082072934
5093,2.3629,2.363,2,44.60585000000001,2.363026860361261,1.0010491082072934
5094,2.3614,2.3615,2,44.60585000000001,2.3623761162167565,1.0009882315221508
5095,2.3607,2.3608,2,44.60585000000001,2.361538058108378,1.0009598224024174
5096,2.3597,2.3598,2,44.60585000000001,2.360619029054189,1.0009192379456555
5097,2.361,2.3611,2,44.60585000000001,2.3607714174325136,1.000971997739446
5098,2.3604,2.3605,2,44.60585000000001,2.360647611621676,1.0009476470653889
5099,2.3597,2.3598,2,44.60585000000001,2.3603317410811178,1.0009192379456555
5100,2.3603,2.3604,2,44.60585000000001,2.3603238058108382,1.0009435886197127
5101,2.3604,2.3605,2,44.60585000000001,2.3603407378528742,1.0009476470653889
5102,2.3609,2.361,2,44.60585000000001,2.3604888519494507,1.0009679392937698
5103,2.3615,2.3616,2,44.60585000000001,2.3607562848068273,1.000992289967827
5104,2.3619,2.362,2,44.60585000000001,2.361024365441415,1.0010085237505315
5105,2.3611,2.3612,2,44.60585000000001,2.361060225508946,1.0009760561851222
5106,2.3617,2.3618,2,44.60585000000001,2.3611296487436024,1.0010004068591791
5107,2.3635,2.3636,1,46.96935000000001,2.3614303364639895,1.0010734588813506
5108,2.3636,2.3637,1,46.96935000000001,2.3625151682319947,1.0010754881041886
5109,2.3629,2.363,1,46.96935000000001,2.362397738819972,1.0010612835443222
5110,2.3633,2.3634,1,46.96935000000001,2.3624057106489813,1.0010694004356744
5111,2.3633,2.3634,1,46.96935000000001,2.3627038070993214,1.0010694004356744
5112,2.3613,2.3614,1,46.96935000000001,2.3620019035496607,1.0010288159789127
5113,2.3616,2.3617,1,46.96935000000001,2.3621060157335565,1.0010349036474269
5114,2.3623,2.3624,1,46.96935000000001,2.362123223242491,1.0010491082072934
5115,2.3627,2.3628,1,46.96935000000001,2.3621576490110443,1.0010572250986458
5116,2.3615,2.3616,1,46.96935000000001,2.3621600413020842,1.0010328744245887
5117,2.3605,2.3606,1,46.96935000000001,2.362011085785473,1.001012582196208
5118,2.3608,2.3609,1,46.96935000000001,2.3614055428927365,1.001018669864722
5119,2.3615,2.3616,1,46.96935000000001,2.3614572634836577,1.0010328744245887
5120,2.3607,2.3608,1,46.96935000000001,2.3614607383820427,1.0010166406418841
5121,2.3606,2.3607,1,46.96935000000001,2.3614176493276746,1.001014611419046
5122,2.36,2.3601,1,46.96935000000001,2.36124470376501,1.0010024360820173
5123,2.3607,2.3608,1,46.96935000000001,2.361191250884323,1.0010166406418841
5124,2.3605,2.3606,1,46.96935000000001,2.361135500565954,1.001012582196208
5125,2.3603,2.3604,1,46.96935000000001,2.3610747069693723,1.0010085237505317
5126,2.3607,2.3608,1,46.96935000000001,2.361026047051186,1.0010166406418841
5127,2.3601,2.3602,1,46.96935000000001,2.3609695185138326,1.0010044653048555
5128,2.3609,2.361,1,46.96935000000001,2.360931373064136,1.0010206990875603
5129,2.3629,2.363,1,46.96935000000001,2.3610167094090495,1.0010612835443222
5130,2.3646,2.3647,1,46.96935000000001,2.3628083547045247,1.0010957803325697
5131,2.3656,2.3657,1,46.96935000000001,2.3642041773522626,1.0011160725609505
5132,2.3664,2.3665,1,46.96935000000001,2.365302088676131,1.0011323063436552
5133,2.3665,2.3666,1,46.96935000000001,2.3659010443380657,1.0011343355664934
5134,2.3685,2.3686,0,49.33785000000001,2.367200522169033,1.0011749200232551
5135,2.3686,2.3687,0,49.33785000000001,2.3679002610845163,1.0011749200232551
5136,2.3696,2.3697,0,49.33785000000001,2.3687501305422582,1.0011749200232551
5137,2.3709,2.371,0,49.33785000000001,2.369825065271129,1.0011749200232551
5138,2.3707,2.3708,0,49.33785000000001,2.3702625326355644,1.0011749200232551
5139,2.3708,2.3709,0,49.33785000000001,2.3704775195813386,1.0011749200232551
5140,2.3719,2.372,0,49.33785000000001,2.371046511748803,1.0011749200232551
5141,2.3718,2.3719,0,49.33785000000001,2.3712976744992025,1.0011749200232551
5142,2.3715,2.3716,0,49.33785000000001,2.3713554817851445,1.0011749200232551
5143,2.373,2.3731,0,49.33785000000001,2.372013289071087,1.0011749200232551
5144,2.3721,2.3722,0,49.33785000000001,2.372032558166401,1.0011749200232551
