timestamp,best_bid,best_ask
2025-02-06 18:25:39.757836,2.3456,2.3457
2025-02-06 18:25:41.071631,2.3462,2.3463
2025-02-06 18:25:42.387920,2.3446,2.3447
2025-02-06 18:25:43.793307,2.3466,2.3467
2025-02-06 18:25:45.218061,2.3463,2.3464
2025-02-06 18:25:46.544159,2.3446,2.3447
2025-02-06 18:25:47.857465,2.3453,2.3454
2025-02-06 18:25:49.170636,2.3451,2.3452
2025-02-06 18:25:50.482293,2.3457,2.3458
2025-02-06 18:25:51.796189,2.347,2.3471
2025-02-06 18:25:53.109747,2.3463,2.3464
2025-02-06 18:25:54.425295,2.3484,2.3485
2025-02-06 18:25:55.739638,2.3475,2.3476
2025-02-06 18:25:57.061447,2.3472,2.3473
2025-02-06 18:25:58.375824,2.347,2.3471
2025-02-06 18:25:59.688171,2.3463,2.3464
2025-02-06 18:26:01.074650,2.3478,2.3479
2025-02-06 18:26:02.384890,2.3476,2.3477
2025-02-06 18:26:03.705084,2.3447,2.3448
2025-02-06 18:26:05.019121,2.3464,2.3465
2025-02-06 18:26:06.343305,2.3476,2.3477
2025-02-06 18:26:07.668024,2.347,2.3471
2025-02-06 18:26:08.984368,2.3471,2.3472
2025-02-06 18:26:10.304359,2.3476,2.3477
2025-02-06 18:26:11.632263,2.3483,2.3484
2025-02-06 18:26:12.961169,2.3468,2.3469
2025-02-06 18:26:14.272915,2.3474,2.3475
2025-02-06 18:26:15.589678,2.3489,2.349
2025-02-06 18:26:16.907408,2.3482,2.3483
2025-02-06 18:26:18.221221,2.3485,2.3486
2025-02-06 18:26:19.534734,2.3487,2.3488
2025-02-06 18:26:20.850520,2.3487,2.3488
2025-02-06 18:26:22.162103,2.3483,2.3484
2025-02-06 18:26:23.474981,2.3473,2.3474
2025-02-06 18:26:24.795505,2.3488,2.3489
2025-02-06 18:26:26.111055,2.3488,2.3489
2025-02-06 18:26:27.424959,2.3496,2.3497
2025-02-06 18:26:28.737975,2.3483,2.3484
2025-02-06 18:26:30.051958,2.3486,2.3487
2025-02-06 18:26:31.366412,2.3494,2.3495
2025-02-06 18:26:32.680015,2.3497,2.3498
2025-02-06 18:26:33.993926,2.3494,2.3495
2025-02-06 18:26:35.309622,2.3492,2.3493
2025-02-06 18:26:36.623022,2.3504,2.3505
2025-02-06 18:26:37.936738,2.3505,2.3506
2025-02-06 18:26:39.252643,2.3506,2.3507
2025-02-06 18:26:40.565394,2.3515,2.3516
2025-02-06 18:26:41.877608,2.351,2.3511
2025-02-06 18:26:43.189853,2.3505,2.3506
2025-02-06 18:26:44.503294,2.3519,2.352
2025-02-06 18:26:45.818995,2.3525,2.3526
2025-02-06 18:26:47.131977,2.3516,2.3517
2025-02-06 18:26:48.446112,2.351,2.3511
2025-02-06 18:26:49.761898,2.3517,2.3518
2025-02-06 18:26:51.074186,2.3514,2.3515
2025-02-06 18:26:52.388913,2.3512,2.3513
2025-02-06 18:26:53.701532,2.3516,2.3517
2025-02-06 18:26:55.018886,2.3511,2.3512
2025-02-06 18:26:56.331397,2.3499,2.35
2025-02-06 18:26:57.645049,2.3523,2.3524
2025-02-06 18:26:58.958508,2.352,2.3521
2025-02-06 18:27:00.277543,2.3515,2.3516
2025-02-06 18:27:01.592605,2.3519,2.352
2025-02-06 18:27:02.908810,2.3527,2.3528
2025-02-06 18:27:04.224457,2.3532,2.3533
2025-02-06 18:27:05.543761,2.3542,2.3543
2025-02-06 18:27:07.324872,2.3553,2.3554
2025-02-06 18:27:08.640922,2.3551,2.3552
2025-02-06 18:27:09.956160,2.3537,2.3538
2025-02-06 18:27:11.295085,2.3526,2.3527
2025-02-06 18:27:12.610973,2.3547,2.3548
2025-02-06 18:27:13.923025,2.3551,2.3552
2025-02-06 18:27:15.235617,2.3538,2.3539
2025-02-06 18:27:16.550892,2.3535,2.3536
2025-02-06 18:27:17.863645,2.3547,2.3548
2025-02-06 18:27:19.185569,2.3541,2.3542
2025-02-06 18:27:20.498718,2.3534,2.3535
2025-02-06 18:27:21.817939,2.352,2.3521
2025-02-06 18:27:23.129612,2.352,2.3521
2025-02-06 18:27:24.443288,2.352,2.3521
2025-02-06 18:27:25.755882,2.3514,2.3515
2025-02-06 18:27:27.072127,2.3518,2.3519
2025-02-06 18:27:28.383690,2.3533,2.3534
2025-02-06 18:27:29.697853,2.3534,2.3535
2025-02-06 18:27:31.010161,2.3539,2.354
2025-02-06 18:27:32.326249,2.3535,2.3536
2025-02-06 18:27:33.643051,2.3541,2.3542
2025-02-06 18:27:34.957041,2.3539,2.354
2025-02-06 18:27:36.270709,2.3519,2.352
2025-02-06 18:27:37.582983,2.3513,2.3514
2025-02-06 18:27:38.901943,2.3527,2.3528
2025-02-06 18:27:40.214866,2.3535,2.3536
2025-02-06 18:27:41.532876,2.354,2.3541
2025-02-06 18:27:42.846662,2.3541,2.3542
2025-02-06 18:27:44.160324,2.3543,2.3544
2025-02-06 18:27:45.483011,2.3545,2.3546
2025-02-06 18:27:46.795661,2.3541,2.3542
2025-02-06 18:27:48.109738,2.3525,2.3526
2025-02-06 18:27:49.426053,2.3519,2.352
2025-02-06 18:27:50.746969,2.3526,2.3527
2025-02-06 18:27:52.063537,2.3526,2.3527
2025-02-06 18:27:53.376661,2.3546,2.3547
2025-02-06 18:27:54.692619,2.3538,2.3539
2025-02-06 18:27:56.010528,2.3536,2.3537
2025-02-06 18:27:57.322629,2.3544,2.3545
2025-02-06 18:27:58.639586,2.3541,2.3542
2025-02-06 18:27:59.951836,2.354,2.3541
2025-02-06 18:28:01.266270,2.3533,2.3534
2025-02-06 18:28:02.590422,2.353,2.3531
2025-02-06 18:28:03.926647,2.3503,2.3504
2025-02-06 18:28:05.243048,2.3503,2.3504
2025-02-06 18:28:06.557879,2.3502,2.3503
2025-02-06 18:28:07.871877,2.3492,2.3493
2025-02-06 18:28:09.185904,2.3486,2.3487
2025-02-06 18:28:10.498955,2.3483,2.3484
2025-02-06 18:28:11.812609,2.3484,2.3485
2025-02-06 18:28:13.125986,2.3504,2.3505
2025-02-06 18:28:14.436934,2.3511,2.3512
2025-02-06 18:28:15.753598,2.3507,2.3508
2025-02-06 18:28:17.067068,2.3517,2.3518
2025-02-06 18:28:18.379487,2.3524,2.3525
2025-02-06 18:28:19.691274,2.3528,2.3529
2025-02-06 18:28:21.007299,2.3529,2.353
2025-02-06 18:28:22.322592,2.3527,2.3528
2025-02-06 18:28:23.633778,2.3527,2.3528
2025-02-06 18:28:24.945184,2.3536,2.3537
2025-02-06 18:28:26.257602,2.3533,2.3534
2025-02-06 18:28:27.570535,2.3534,2.3535
2025-02-06 18:28:28.882774,2.3538,2.3539
2025-02-06 18:28:30.195261,2.3547,2.3548
2025-02-06 18:28:31.510103,2.3555,2.3556
2025-02-06 18:28:32.822980,2.3553,2.3554
2025-02-06 18:28:34.137130,2.3555,2.3556
2025-02-06 18:28:35.454841,2.3558,2.3559
2025-02-06 18:28:36.770349,2.3552,2.3553
2025-02-06 18:28:38.083731,2.3545,2.3546
2025-02-06 18:28:39.396100,2.3548,2.3549
2025-02-06 18:28:40.709577,2.3559,2.356
2025-02-06 18:28:42.027530,2.3559,2.356
2025-02-06 18:28:43.340540,2.355,2.3551
2025-02-06 18:28:44.655197,2.3537,2.3538
2025-02-06 18:28:45.971920,2.3546,2.3547
2025-02-06 18:28:47.283924,2.3536,2.3537
2025-02-06 18:28:48.598738,2.3535,2.3536
2025-02-06 18:28:49.910663,2.3537,2.3538
2025-02-06 18:28:51.225541,2.3525,2.3526
2025-02-06 18:28:52.542754,2.354,2.3541
2025-02-06 18:28:53.857720,2.3544,2.3545
2025-02-06 18:28:55.171710,2.3547,2.3548
2025-02-06 18:28:56.484442,2.3547,2.3548
2025-02-06 18:28:57.803658,2.3551,2.3552
2025-02-06 18:28:59.119331,2.355,2.3551
2025-02-06 18:29:00.431681,2.3552,2.3553
2025-02-06 18:29:01.747124,2.3553,2.3554
2025-02-06 18:29:03.062773,2.3544,2.3545
2025-02-06 18:29:04.375917,2.3538,2.3539
2025-02-06 18:29:05.688706,2.3539,2.354
2025-02-06 18:29:07.003148,2.354,2.3541
2025-02-06 18:29:08.315006,2.3535,2.3536
2025-02-06 18:29:09.627892,2.3545,2.3546
2025-02-06 18:29:10.939804,2.354,2.3541
2025-02-06 18:29:12.253341,2.354,2.3541
2025-02-06 18:29:13.567413,2.354,2.3541
2025-02-06 18:29:14.882689,2.3525,2.3526
2025-02-06 18:29:16.198087,2.3526,2.3527
2025-02-06 18:29:17.515500,2.3526,2.3527
2025-02-06 18:29:18.831595,2.3523,2.3524
2025-02-06 18:29:20.144475,2.3533,2.3534
2025-02-06 18:29:21.456826,2.3538,2.3539
2025-02-06 18:29:22.770155,2.3541,2.3542
2025-02-06 18:29:24.083595,2.3535,2.3536
2025-02-06 18:29:25.396717,2.3529,2.353
2025-02-06 18:29:26.709071,2.3528,2.3529
2025-02-06 18:29:28.020505,2.3519,2.352
2025-02-06 18:29:29.335386,2.3526,2.3527
2025-02-06 18:29:30.646927,2.3542,2.3543
2025-02-06 18:29:31.961758,2.3535,2.3536
2025-02-06 18:29:33.277293,2.3539,2.354
2025-02-06 18:29:34.590633,2.3543,2.3544
2025-02-06 18:29:35.906833,2.3538,2.3539
2025-02-06 18:29:37.192027,2.3532,2.3533
2025-02-06 18:29:38.474355,2.3529,2.353
2025-02-06 18:29:39.763406,2.3525,2.3526
2025-02-06 18:29:41.049845,2.3522,2.3523
2025-02-06 18:29:42.334584,2.3512,2.3513
2025-02-06 18:29:43.619553,2.3512,2.3513
2025-02-06 18:29:44.904350,2.3517,2.3518
2025-02-06 18:29:46.189183,2.3516,2.3517
2025-02-06 18:29:47.501600,2.3505,2.3506
2025-02-06 18:29:48.786340,2.3513,2.3514
2025-02-06 18:29:50.069400,2.3498,2.3499
2025-02-06 18:29:51.353115,2.3484,2.3485
2025-02-06 18:29:52.638483,2.3484,2.3485
2025-02-06 18:29:53.922732,2.3489,2.349
2025-02-06 18:29:55.205779,2.3487,2.3488
2025-02-06 18:29:56.489588,2.3484,2.3485
2025-02-06 18:29:57.773531,2.3483,2.3484
2025-02-06 18:29:59.060558,2.3479,2.348
2025-02-06 18:30:00.345339,2.3486,2.3487
2025-02-06 18:30:01.629327,2.3491,2.3492
2025-02-06 18:30:02.921527,2.348,2.3481
2025-02-06 18:30:04.206847,2.3474,2.3475
2025-02-06 18:30:05.494681,2.3461,2.3462
2025-02-06 18:30:06.779957,2.3457,2.3458
2025-02-06 18:30:08.066239,2.3461,2.3462
2025-02-06 18:30:09.350354,2.3451,2.3452
2025-02-06 18:30:10.633163,2.3448,2.3449
2025-02-06 18:30:11.919210,2.3442,2.3443
2025-02-06 18:30:13.203119,2.3444,2.3445
2025-02-06 18:30:14.490611,2.3444,2.3445
2025-02-06 18:30:15.774184,2.3439,2.344
2025-02-06 18:30:17.068472,2.3433,2.3434
2025-02-06 18:30:18.353072,2.3455,2.3456
2025-02-06 18:30:19.639278,2.3439,2.344
2025-02-06 18:30:20.944173,2.3435,2.3436
2025-02-06 18:30:22.226409,2.3436,2.3437
2025-02-06 18:30:23.509981,2.3434,2.3435
2025-02-06 18:30:24.794592,2.344,2.3441
2025-02-06 18:30:26.083027,2.3447,2.3448
2025-02-06 18:30:27.382872,2.3455,2.3456
2025-02-06 18:30:28.667707,2.3444,2.3445
2025-02-06 18:30:29.951073,2.3444,2.3445
2025-02-06 18:30:31.237050,2.3444,2.3445
2025-02-06 18:30:32.521162,2.3448,2.3449
2025-02-06 18:30:33.817925,2.3447,2.3448
2025-02-06 18:30:35.102024,2.3427,2.3428
2025-02-06 18:30:36.386335,2.3423,2.3424
2025-02-06 18:30:37.670602,2.3422,2.3423
2025-02-06 18:30:38.957894,2.3433,2.3434
2025-02-06 18:30:40.241984,2.3427,2.3428
2025-02-06 18:30:41.526677,2.3429,2.343
2025-02-06 18:30:42.810988,2.3441,2.3442
2025-02-06 18:30:44.096104,2.3441,2.3442
2025-02-06 18:30:45.399376,2.3434,2.3435
2025-02-06 18:30:46.683341,2.3422,2.3423
2025-02-06 18:30:47.968311,2.3407,2.3408
2025-02-06 18:30:49.254712,2.3427,2.3428
2025-02-06 18:30:50.538362,2.3426,2.3427
2025-02-06 18:30:51.824664,2.3418,2.3419
2025-02-06 18:30:53.111295,2.3411,2.3412
2025-02-06 18:30:54.395674,2.3406,2.3407
2025-02-06 18:30:55.681649,2.3384,2.3385
2025-02-06 18:30:56.966854,2.336,2.3361
2025-02-06 18:30:58.253037,2.3363,2.3364
2025-02-06 18:30:59.537308,2.3374,2.3375
2025-02-06 18:31:00.826791,2.3388,2.3389
2025-02-06 18:31:02.116732,2.3396,2.3397
2025-02-06 18:31:03.402938,2.3396,2.3397
2025-02-06 18:31:04.687653,2.338,2.3381
2025-02-06 18:31:05.985428,2.3369,2.337
2025-02-06 18:31:07.269391,2.3368,2.3369
2025-02-06 18:31:08.567803,2.337,2.3371
2025-02-06 18:31:09.850592,2.3375,2.3376
2025-02-06 18:31:11.134884,2.3359,2.336
2025-02-06 18:31:12.422269,2.3347,2.3348
2025-02-06 18:31:13.708540,2.3323,2.3324
2025-02-06 18:31:14.992294,2.3285,2.3286
2025-02-06 18:31:16.277294,2.3284,2.3285
2025-02-06 18:31:17.563648,2.3283,2.3284
2025-02-06 18:31:18.848217,2.3273,2.3274
2025-02-06 18:31:20.139400,2.3243,2.3244
2025-02-06 18:31:21.427915,2.3246,2.3248
2025-02-06 18:31:22.714636,2.3258,2.3259
2025-02-06 18:31:24.001516,2.3282,2.3283
2025-02-06 18:31:25.308012,2.3297,2.3298
2025-02-06 18:31:26.593995,2.333,2.3331
2025-02-06 18:31:27.879579,2.3306,2.3307
2025-02-06 18:31:29.162461,2.33,2.3301
2025-02-06 18:31:30.545418,2.3282,2.3283
2025-02-06 18:31:31.839981,2.3288,2.3289
2025-02-06 18:31:33.126873,2.3296,2.3297
2025-02-06 18:31:34.410530,2.3301,2.3302
2025-02-06 18:31:35.695613,2.3325,2.3326
2025-02-06 18:31:36.985539,2.3309,2.331
2025-02-06 18:31:38.269187,2.3316,2.3317
2025-02-06 18:31:39.552645,2.3306,2.3307
2025-02-06 18:31:40.843153,2.3292,2.3293
2025-02-06 18:31:42.126435,2.3282,2.3283
2025-02-06 18:31:43.417962,2.3277,2.3278
2025-02-06 18:31:44.702912,2.326,2.3261
2025-02-06 18:31:45.989435,2.3286,2.3287
2025-02-06 18:31:47.275807,2.3278,2.3279
2025-02-06 18:31:48.561776,2.3283,2.3284
2025-02-06 18:31:49.862794,2.3279,2.328
2025-02-06 18:31:51.148619,2.3279,2.328
2025-02-06 18:31:52.432954,2.3275,2.3276
2025-02-06 18:31:53.716804,2.3265,2.3266
2025-02-06 18:31:55.001078,2.3267,2.3268
2025-02-06 18:31:56.285826,2.326,2.3261
2025-02-06 18:31:57.573300,2.3264,2.3265
2025-02-06 18:31:58.860245,2.3257,2.3258
2025-02-06 18:32:00.146849,2.3249,2.325
2025-02-06 18:32:01.436120,2.3244,2.3245
2025-02-06 18:32:02.722300,2.3257,2.3258
2025-02-06 18:32:04.010003,2.3243,2.3244
2025-02-06 18:32:05.294171,2.3227,2.3228
2025-02-06 18:32:06.588893,2.3217,2.3218
2025-02-06 18:32:07.873334,2.3239,2.324
2025-02-06 18:32:09.161025,2.3238,2.3239
2025-02-06 18:32:10.447715,2.3248,2.3249
2025-02-06 18:32:11.732570,2.3274,2.3275
2025-02-06 18:32:13.017557,2.3249,2.325
2025-02-06 18:32:14.300654,2.3228,2.3229
2025-02-06 18:32:15.587013,2.3221,2.3222
2025-02-06 18:32:16.870352,2.3235,2.3236
2025-02-06 18:32:18.157534,2.3237,2.3238
2025-02-06 18:32:19.443201,2.3224,2.3225
2025-02-06 18:32:21.178669,2.323,2.3231
2025-02-06 18:32:22.462606,2.3217,2.3219
2025-02-06 18:32:23.749562,2.3229,2.323
2025-02-06 18:32:25.041143,2.3219,2.322
2025-02-06 18:32:26.327234,2.3228,2.3229
2025-02-06 18:32:27.613555,2.324,2.3241
2025-02-06 18:32:28.899133,2.3229,2.323
2025-02-06 18:32:30.182772,2.3224,2.3225
2025-02-06 18:32:31.468121,2.3224,2.3225
2025-02-06 18:32:32.754438,2.3243,2.3244
2025-02-06 18:32:34.038097,2.3234,2.3235
2025-02-06 18:32:35.325449,2.3221,2.3222
2025-02-06 18:32:36.617700,2.3236,2.3237
2025-02-06 18:32:37.901792,2.3232,2.3233
2025-02-06 18:32:39.188198,2.3233,2.3234
2025-02-06 18:32:40.474284,2.3253,2.3254
2025-02-06 18:32:41.760614,2.323,2.3231
2025-02-06 18:32:43.044555,2.3231,2.3232
2025-02-06 18:32:44.331550,2.3247,2.3248
2025-02-06 18:32:45.618955,2.3239,2.324
2025-02-06 18:32:46.904672,2.3235,2.3236
2025-02-06 18:32:48.189271,2.3229,2.323
2025-02-06 18:32:49.474152,2.3242,2.3243
2025-02-06 18:32:50.758989,2.3267,2.3268
2025-02-06 18:32:52.042004,2.3245,2.3246
2025-02-06 18:32:53.326557,2.3239,2.324
2025-02-06 18:32:54.613466,2.3236,2.3237
2025-02-06 18:32:55.898366,2.3246,2.3247
2025-02-06 18:32:57.183965,2.3239,2.324
2025-02-06 18:32:58.469562,2.3257,2.3258
2025-02-06 18:32:59.758997,2.3261,2.3262
2025-02-06 18:33:01.043276,2.3241,2.3242
2025-02-06 18:33:02.330420,2.326,2.3261
2025-02-06 18:33:03.616164,2.3245,2.3246
2025-02-06 18:33:04.901991,2.3253,2.3254
2025-02-06 18:33:06.188005,2.3247,2.3248
2025-02-06 18:33:07.473502,2.3235,2.3236
2025-02-06 18:33:08.758545,2.3237,2.3238
2025-02-06 18:33:10.042875,2.3249,2.325
2025-02-06 18:33:11.777721,2.3247,2.3248
2025-02-06 18:33:13.060826,2.3256,2.3257
2025-02-06 18:33:14.346870,2.3283,2.3284
2025-02-06 18:33:15.631216,2.3319,2.332
2025-02-06 18:33:16.914422,2.3351,2.3352
2025-02-06 18:33:18.201964,2.3333,2.3334
2025-02-06 18:33:19.485329,2.3342,2.3343
2025-02-06 18:33:20.768526,2.3317,2.3318
2025-02-06 18:33:22.053308,2.3337,2.3338
2025-02-06 18:33:23.336860,2.3313,2.3314
2025-02-06 18:33:24.621915,2.3317,2.3318
2025-02-06 18:33:25.906828,2.3302,2.3303
2025-02-06 18:33:27.192412,2.3312,2.3313
2025-02-06 18:33:28.475905,2.3327,2.3328
2025-02-06 18:33:29.761656,2.3322,2.3323
2025-02-06 18:33:31.046212,2.3329,2.333
2025-02-06 18:33:32.329862,2.3324,2.3325
2025-02-06 18:33:33.620774,2.3329,2.333
2025-02-06 18:33:34.905339,2.3353,2.3354
2025-02-06 18:33:36.189723,2.3349,2.335
2025-02-06 18:33:37.475560,2.3354,2.3355
2025-02-06 18:33:38.760574,2.3348,2.3349
2025-02-06 18:33:40.045421,2.3343,2.3344
2025-02-06 18:33:41.333748,2.3336,2.3337
2025-02-06 18:33:42.619748,2.3351,2.3352
2025-02-06 18:33:43.904972,2.3344,2.3345
2025-02-06 18:33:45.190872,2.3345,2.3346
2025-02-06 18:33:46.474685,2.3317,2.3318
2025-02-06 18:33:47.773536,2.3298,2.3299
2025-02-06 18:33:49.059374,2.3321,2.3322
2025-02-06 18:33:50.344299,2.3341,2.3342
2025-02-06 18:33:51.628629,2.3329,2.333
2025-02-06 18:33:52.915522,2.3341,2.3342
2025-02-06 18:33:54.199338,2.3329,2.333
2025-02-06 18:33:55.483602,2.3314,2.3315
2025-02-06 18:33:56.802411,2.3316,2.3317
2025-02-06 18:33:58.089658,2.3312,2.3313
2025-02-06 18:33:59.374614,2.3304,2.3305
2025-02-06 18:34:00.666437,2.3299,2.33
2025-02-06 18:34:01.949844,2.329,2.3291
2025-02-06 18:34:03.236262,2.3293,2.3294
2025-02-06 18:34:04.522568,2.3291,2.3292
2025-02-06 18:34:05.809132,2.3274,2.3275
2025-02-06 18:34:07.093673,2.3265,2.3266
2025-02-06 18:34:08.379418,2.3269,2.327
2025-02-06 18:34:09.664489,2.3275,2.3276
2025-02-06 18:34:10.948471,2.3282,2.3283
2025-02-06 18:34:12.692938,2.3282,2.3283
2025-02-06 18:34:13.976808,2.3293,2.3294
2025-02-06 18:34:15.721157,2.3306,2.331
2025-02-06 18:34:17.013748,2.3311,2.3312
2025-02-06 18:34:18.306460,2.332,2.3321
2025-02-06 18:34:19.592711,2.3314,2.3315
2025-02-06 18:34:20.880054,2.3314,2.3315
2025-02-06 18:34:22.164133,2.3319,2.332
2025-02-06 18:34:23.448063,2.3323,2.3324
2025-02-06 18:34:24.732212,2.3315,2.3316
2025-02-06 18:34:26.017709,2.33,2.3301
2025-02-06 18:34:27.300659,2.33,2.3301
2025-02-06 18:34:28.586145,2.3281,2.3282
2025-02-06 18:34:29.872606,2.3279,2.328
2025-02-06 18:34:31.156301,2.3271,2.3272
2025-02-06 18:34:32.443435,2.3268,2.3269
2025-02-06 18:34:33.731230,2.3266,2.3268
2025-02-06 18:34:35.015155,2.3254,2.3255
2025-02-06 18:34:36.303745,2.3246,2.3247
2025-02-06 18:34:37.586875,2.3253,2.3254
2025-02-06 18:34:38.869682,2.3245,2.3246
2025-02-06 18:34:40.154234,2.3248,2.3249
2025-02-06 18:34:41.438470,2.3251,2.3252
2025-02-06 18:34:42.722011,2.3276,2.3277
2025-02-06 18:34:44.007523,2.3296,2.3297
2025-02-06 18:34:45.291360,2.3293,2.3294
2025-02-06 18:34:46.577340,2.3286,2.3287
2025-02-06 18:34:47.862153,2.3284,2.3285
2025-02-06 18:34:49.146230,2.3294,2.3295
2025-02-06 18:34:50.434035,2.3298,2.3299
2025-02-06 18:34:51.717938,2.3322,2.3323
2025-02-06 18:34:53.001882,2.3291,2.3292
2025-02-06 18:34:54.285458,2.3297,2.3298
2025-02-06 18:34:55.569675,2.3298,2.3299
2025-02-06 18:34:56.852273,2.3288,2.3289
2025-02-06 18:34:58.137735,2.3287,2.3288
2025-02-06 18:34:59.422727,2.3292,2.3293
2025-02-06 18:35:00.706258,2.3279,2.328
2025-02-06 18:35:01.991492,2.3262,2.3263
2025-02-06 18:35:03.278682,2.3248,2.3249
2025-02-06 18:35:04.566187,2.3264,2.3265
2025-02-06 18:35:05.850547,2.3285,2.3286
2025-02-06 18:35:07.135276,2.3287,2.3288
2025-02-06 18:35:08.418575,2.3296,2.3297
2025-02-06 18:35:09.704004,2.3281,2.3282
2025-02-06 18:35:10.992634,2.3275,2.3276
2025-02-06 18:35:12.278586,2.3259,2.326
2025-02-06 18:35:13.564049,2.3261,2.3262
2025-02-06 18:35:15.308813,2.3249,2.325
2025-02-06 18:35:16.593300,2.3243,2.3244
2025-02-06 18:35:17.908045,2.3235,2.3236
2025-02-06 18:35:19.195815,2.3242,2.3243
2025-02-06 18:35:20.481367,2.3229,2.323
2025-02-06 18:35:21.772498,2.325,2.3251
2025-02-06 18:35:23.063261,2.326,2.3261
2025-02-06 18:35:24.351527,2.3273,2.3274
2025-02-06 18:35:25.638337,2.3256,2.3257
2025-02-06 18:35:26.955296,2.325,2.3251
2025-02-06 18:35:28.268253,2.3242,2.3243
2025-02-06 18:35:29.589653,2.3237,2.3238
2025-02-06 18:35:30.907337,2.3226,2.3227
2025-02-06 18:35:32.226911,2.3219,2.322
2025-02-06 18:35:33.542466,2.3219,2.322
2025-02-06 18:35:34.854136,2.3238,2.3239
2025-02-06 18:35:36.167818,2.3223,2.3224
2025-02-06 18:35:37.484603,2.3232,2.3233
2025-02-06 18:35:38.800054,2.324,2.3241
2025-02-06 18:35:40.115322,2.3237,2.3238
2025-02-06 18:35:41.429542,2.3236,2.3237
2025-02-06 18:35:42.746096,2.3222,2.3223
2025-02-06 18:35:44.060413,2.3214,2.3215
2025-02-06 18:35:45.373994,2.3224,2.3225
2025-02-06 18:35:46.688651,2.3227,2.3228
2025-02-06 18:35:48.001882,2.3236,2.3237
2025-02-06 18:35:49.318333,2.3244,2.3245
2025-02-06 18:35:50.651008,2.324,2.3241
2025-02-06 18:35:51.964544,2.3231,2.3232
2025-02-06 18:35:53.280956,2.3225,2.3226
2025-02-06 18:35:54.592953,2.3217,2.3218
2025-02-06 18:35:55.905842,2.3209,2.321
2025-02-06 18:35:57.219044,2.3219,2.322
2025-02-06 18:35:58.533391,2.3211,2.3212
2025-02-06 18:35:59.849789,2.3218,2.3219
2025-02-06 18:36:01.166658,2.3203,2.3204
2025-02-06 18:36:02.480455,2.3197,2.3198
2025-02-06 18:36:03.793005,2.3221,2.3222
2025-02-06 18:36:05.133183,2.3222,2.3223
2025-02-06 18:36:06.450298,2.3236,2.3237
2025-02-06 18:36:07.769443,2.3248,2.3249
2025-02-06 18:36:09.081645,2.3255,2.3256
2025-02-06 18:36:10.395783,2.3252,2.3253
2025-02-06 18:36:11.710860,2.3258,2.3259
2025-02-06 18:36:13.025395,2.3276,2.3277
2025-02-06 18:36:14.796328,2.3264,2.3265
2025-02-06 18:36:16.113838,2.3265,2.3266
2025-02-06 18:36:17.889133,2.3258,2.3259
2025-02-06 18:36:19.202057,2.3249,2.325
2025-02-06 18:36:20.518400,2.3232,2.3233
2025-02-06 18:36:21.833758,2.3243,2.3244
2025-02-06 18:36:23.606868,2.3213,2.3214
2025-02-06 18:36:24.918987,2.3206,2.3207
2025-02-06 18:36:26.236150,2.3201,2.3202
2025-02-06 18:36:27.552225,2.321,2.3211
2025-02-06 18:36:28.864479,2.3205,2.3206
2025-02-06 18:36:30.176272,2.3195,2.3196
2025-02-06 18:36:31.490720,2.3214,2.3215
2025-02-06 18:36:32.804145,2.3219,2.322
2025-02-06 18:36:34.116202,2.3211,2.3212
2025-02-06 18:36:35.431062,2.32,2.3201
2025-02-06 18:36:36.741237,2.32,2.3201
2025-02-06 18:36:38.055820,2.3193,2.3194
2025-02-06 18:36:39.370447,2.318,2.3181
2025-02-06 18:36:40.684016,2.3178,2.3179
2025-02-06 18:36:41.997715,2.3166,2.3167
2025-02-06 18:36:43.310188,2.3161,2.3162
2025-02-06 18:36:44.622361,2.3145,2.3146
2025-02-06 18:36:45.933078,2.3139,2.314
2025-02-06 18:36:47.246964,2.3137,2.3138
2025-02-06 18:36:48.561439,2.3149,2.315
2025-02-06 18:36:49.874547,2.3156,2.3157
2025-02-06 18:36:51.189791,2.3157,2.3158
2025-02-06 18:36:52.505638,2.3162,2.3163
2025-02-06 18:36:53.817827,2.3156,2.3157
2025-02-06 18:36:55.132221,2.314,2.3141
2025-02-06 18:36:56.445894,2.3138,2.3139
2025-02-06 18:36:57.760974,2.3131,2.3132
2025-02-06 18:36:59.072177,2.3136,2.3137
2025-02-06 18:37:00.386728,2.3127,2.3128
2025-02-06 18:37:01.705707,2.312,2.3121
2025-02-06 18:37:03.029785,2.3131,2.3132
2025-02-06 18:37:04.343247,2.3121,2.3122
2025-02-06 18:37:05.659488,2.311,2.3111
2025-02-06 18:37:06.982266,2.3083,2.3084
2025-02-06 18:37:08.296245,2.3137,2.3138
2025-02-06 18:37:09.616932,2.3141,2.3142
2025-02-06 18:37:10.930462,2.3162,2.3163
2025-02-06 18:37:12.247404,2.3168,2.3169
2025-02-06 18:37:13.566244,2.3149,2.315
2025-02-06 18:37:14.880344,2.318,2.3181
2025-02-06 18:37:16.192473,2.3175,2.3176
2025-02-06 18:37:17.503928,2.3178,2.3179
2025-02-06 18:37:18.829774,2.3194,2.3195
2025-02-06 18:37:20.143558,2.3167,2.3168
2025-02-06 18:37:21.460210,2.3156,2.3157
2025-02-06 18:37:22.773764,2.3159,2.316
2025-02-06 18:37:24.087517,2.3154,2.3155
2025-02-06 18:37:25.405538,2.3175,2.3176
2025-02-06 18:37:26.721838,2.3156,2.3157
2025-02-06 18:37:28.036100,2.3139,2.314
